LoopNumber,Date,Time,Latitude1,Longtitude1,Latitude2,Longtitude2,distance,km/s,km/hr,Country,City,LatAccuracy,LongAccuracy
1584,07/05/2022,01:17:27:453953,39.37077501,-23.6943288,39.56479811,-23.3791622,34.60307948,6.920615895,24914.21722,PT,Furnas,1.789128106,1.931187799
1585,07/05/2022,01:17:32:749691,39.59175562,-23.33509869,39.78461422,-23.01787343,34.59327927,6.918655854,24907.16108,PT,Furnas,2.008944221,2.292476569
1586,07/05/2022,01:17:38:033349,39.79568259,-22.99956065,39.98753254,-22.68026672,34.59966312,6.919932623,24911.75744,PT,Furnas,2.211862539,2.630083278
1587,07/05/2022,01:17:43:746968,39.99802904,-22.66269423,40.18882165,-22.34138284,34.59932705,6.91986541,24911.51548,PT,Furnas,2.413151654,2.968967159
1588,07/05/2022,01:17:49:032449,40.21556652,-22.29605139,40.4051403,-21.97264436,34.58800131,6.917600262,24903.36094,PT,Furnas,2.629470305,3.337705643
1589,07/05/2022,01:17:54:325689,40.41563352,-21.95463531,40.60415908,-21.62911336,34.59468558,6.918937116,24908.17362,PT,Furnas,2.828489077,3.681236639
1590,07/05/2022,01:18:00:038058,40.61482909,-21.61057743,40.80224938,-21.28299397,34.59380313,6.918760626,24907.53825,PT,Furnas,3.026579379,4.027356027
1591,07/05/2022,01:18:05:333335,40.82847617,-21.23684876,41.01463514,-20.90711806,34.58306368,6.916612736,24899.80585,PT,Furnas,3.238965138,4.403231945
1592,07/05/2022,01:18:10:622793,41.02529992,-20.88811076,41.21036396,-20.55621574,34.58974778,6.917949556,24904.6184,PT,Furnas,3.434693958,4.754134265
1593,07/05/2022,01:18:16:328570,41.22069782,-20.53756668,41.40460689,-20.2035794,34.58770411,6.917540823,24903.14696,PT,Furnas,3.628936886,5.106770595
1594,07/05/2022,01:18:21:637055,41.43010407,-20.1569589,41.61271352,-19.82076888,34.57839743,6.915679485,24896.44615,PT,Furnas,3.837043523,5.489581119
1595,07/05/2022,01:18:26:923010,41.62365324,-19.80049915,41.80511947,-19.46209486,34.58520713,6.917041425,24901.34913,PT,Furnas,4.029449474,5.848255137
1596,07/05/2022,01:18:32:618633,41.81512272,-19.44332002,41.99539395,-19.10277518,34.58406233,6.916812466,24900.52488,PT,Furnas,4.219723946,6.207574825
1597,07/05/2022,01:18:37:917008,42.02000925,-19.05594833,42.19891716,-18.7131964,34.57141397,6.914282793,24891.41805,PT,Furnas,4.423247164,6.597153604
1598,07/05/2022,01:18:43:204447,42.20928391,-18.69320461,42.38701277,-18.34818409,34.5800086,6.91600172,24897.60619,PT,Furnas,4.611342771,6.962165913
1599,07/05/2022,01:18:48:908117,42.39686395,-18.32893296,42.57335008,-17.98173451,34.57873474,6.915746948,24896.68901,ES,Fisterra,0.331569925,8.718844507
1600,07/05/2022,01:18:54:207587,42.5977291,-17.9334261,42.77281375,-17.58395293,34.56871395,6.913742789,24889.47404,ES,Fisterra,0.13210625,8.321062929
1601,07/05/2022,01:18:59:513791,42.782986,-17.56351059,42.95683365,-17.21174833,34.57554392,6.915108783,24894.39162,ES,Fisterra,0.05191365,7.948858326
1602,07/05/2022,01:19:05:232942,42.96711402,-17.19080382,43.1396692,-16.83681511,34.57483562,6.914967123,24893.88164,ES,Fisterra,0.234749203,7.57392511
1603,07/05/2022,01:19:10:533691,43.16402585,-16.78647373,43.33512058,-16.43017734,34.56402562,6.912805123,24886.09844,ES,Fisterra,0.430200584,7.167287343
1604,07/05/2022,01:19:15:827474,43.34510236,-16.4092447,43.51491549,-16.05061275,34.57199949,6.914399899,24891.83963,ES,Fisterra,0.609995486,6.787722745
1605,07/05/2022,01:19:21:522472,43.52452985,-16.030164,43.69299524,-15.66929884,34.56945227,6.913890453,24890.00563,ES,Fisterra,0.788075238,6.406408843
1606,07/05/2022,01:19:26:825589,43.71596443,-15.61971777,43.8829273,-15.25651616,34.55950247,6.911900493,24882.84178,ES,Fisterra,0.978007302,5.993626163
1607,07/05/2022,01:19:32:123866,43.89274461,-15.23500515,44.05836874,-14.86944898,34.56633769,6.913267538,24887.76314,ES,Fisterra,1.153448739,5.606558982
1608,07/05/2022,01:19:37:811823,44.06789663,-14.84826545,44.23213009,-14.48042914,34.56553785,6.91310757,24887.18725,ES,Mugia,1.127990089,5.262519137
1609,07/05/2022,01:19:43:116164,44.25428375,-14.43041653,44.41696123,-14.06022596,34.55517575,6.91103515,24879.72654,ES,Mugia,1.31282123,4.842315957
1610,07/05/2022,01:19:48:402733,44.42656298,-14.03821222,44.58784731,-13.66564621,34.56156518,6.912313036,24884.32693,ES,Mugia,1.48370731,4.447736212
1611,07/05/2022,01:19:54:103342,44.59674953,-13.64492673,44.7565951,-13.27006371,34.56077316,6.912154632,24883.75668,ES,Mugia,1.652455098,4.052153712
1612,07/05/2022,01:19:59:403854,44.77855409,-13.21814195,44.93678939,-12.84089142,34.55114808,6.910229617,24876.82662,ES,Mugia,1.832649387,3.622981423
1613,07/05/2022,01:20:04:688518,44.94600455,-12.81875112,45.10279713,-12.4391014,34.55804741,6.911609483,24881.79414,ES,Mugia,1.998657126,3.221191401
1614,07/05/2022,01:20:10:394397,45.11138417,-12.41814666,45.26667878,-12.03620318,34.5555517,6.91111034,24879.99722,ES,Mugia,2.162538782,2.818293183
1615,07/05/2022,01:20:15:684884,45.28817367,-11.98288556,45.4418052,-11.59852858,34.54681957,6.909363914,24873.71009,ES,Mugia,2.337665198,2.380618575
1616,07/05/2022,01:20:20:969950,45.45044177,-11.57674839,45.60257605,-11.18999194,34.55288719,6.910577438,24878.07878,ES,Mugia,2.498436049,1.972081942
1617,07/05/2022,01:20:26:686222,45.61092606,-11.16859264,45.76151712,-10.7795128,34.55211107,6.910422214,24877.51997,ES,Camarinas,2.630367124,1.597792804
1618,07/05/2022,01:20:31:984448,45.78265899,-10.7244046,45.9315234,-10.33291071,34.54238261,6.908476521,24870.51548,ES,Laxe,2.711333401,1.326610713
1619,07/05/2022,01:20:37:277461,45.94012021,-10.31011413,46.08743804,-9.916190289,34.55016827,6.910033655,24876.12116,ES,Malpica,2.76463804,1.105670289
1620,07/05/2022,01:20:42:976564,46.09574564,-9.893789136,46.24145646,-9.497555941,34.54753184,6.909506369,24874.22293,ES,Cedeira,2.581016465,1.440365941
1621,07/05/2022,01:20:48:273802,46.26141169,-9.442793603,46.40534643,-9.044148417,34.53831298,6.907662595,24867.58534,ES,Carino,2.664006434,1.176998417
1622,07/05/2022,01:20:53:562243,46.41362761,-9.021014544,46.55595889,-8.619944754,34.54561356,6.909122711,24872.84176,ES,Carino,2.814618892,0.752794754
1623,07/05/2022,01:20:59:265831,46.56385465,-8.5975013,46.70453144,-8.194114186,34.54416365,6.90883273,24871.79783,ES,Carino,2.963191436,0.326964186
1624,07/05/2022,01:21:04:558233,46.72391221,-8.13800982,46.86275365,-7.732219103,34.53476123,6.906952246,24865.02809,ES,Carino,3.12141365,0.134930897
1625,07/05/2022,01:21:09:855112,46.87060396,-7.709069092,47.00778306,-7.300877602,34.54082107,6.908164214,24869.39117,FR,Plogoff,1.029216938,2.634817602
1626,07/05/2022,01:21:15:555233,47.01562518,-7.277330051,47.15109484,-6.866823104,34.53986665,6.90797333,24868.70399,FR,Plogoff,0.885905163,2.200763104
1627,07/05/2022,01:21:20:841468,47.16965742,-6.810014914,47.30323847,-6.397113897,34.53121552,6.906243104,24862.47517,FR,Plogoff,0.733761532,1.731053897
1628,07/05/2022,01:21:26:134876,47.31062377,-6.374072446,47.44248911,-5.958788662,34.53729189,6.907458379,24866.85016,FR,Plogoff,0.594510892,1.292728662
1629,07/05/2022,01:21:31:845837,47.44993129,-5.935128562,47.58003913,-5.517533706,34.53773376,6.907546751,24867.1683,FR,Plogoff,0.456960869,0.851473706
1630,07/05/2022,01:21:37:137816,47.5981315,-5.45886086,47.72628292,-5.038915395,34.52726061,6.905452122,24859.62764,FR,Plogoff,0.31071708,0.372855395
1631,07/05/2022,01:21:42:446599,47.73351171,-5.014995449,47.85989154,-4.59268417,34.53373874,6.906747749,24864.2919,FR,Audierne,0.156508458,0.05430417
1632,07/05/2022,01:21:48:137810,47.86740575,-4.567324746,47.99196316,-4.1427418,34.53276145,6.90655229,24863.58824,FR,Pluguffan,0.008633164,0.0405882
1633,07/05/2022,01:21:53:434166,48.00879317,-4.084750983,48.13134873,-3.657846067,34.52360515,6.90472103,24856.99571,FR,Gourin,0.007311275,0.050296067
1634,07/05/2022,01:21:58:728693,48.13836473,-3.633156334,48.2590962,-3.203901915,34.53132811,6.906265621,24862.55624,FR,Plounevez-Quintin,0.024233798,0.029428085
1635,07/05/2022,01:22:04:429736,48.26592511,-3.179369411,48.38478127,-2.747901618,34.5292432,6.90584864,24861.05511,FR,Saint-Carreuc,0.014108726,0.017341618
1636,07/05/2022,01:22:09:735966,48.40106308,-2.688122376,48.51785783,-2.254373457,34.52019936,6.904039871,24854.54354,FR,Pluduno,0.013242168,0.014106543
1637,07/05/2022,01:22:15:032369,48.52476941,-2.228428519,48.63967847,-1.792380784,34.52701686,6.905403372,24859.45214,FR,Hirel,0.034658471,0.009859216
1638,07/05/2022,01:22:20:719215,48.64621989,-1.767286106,48.75920649,-1.329046845,34.52697979,6.905395957,24859.42545,FR,Saint-Senier-sous-Avranches,0.075216489,0.002213155
1639,07/05/2022,01:22:26:019633,48.77435211,-1.269598528,48.88522407,-0.829151759,34.51711742,6.903423484,24852.32454,FR,Vaudry,0.043924065,0.023938241
1640,07/05/2022,01:22:31:328521,48.89165279,-0.803322974,49.0005886,-0.360627099,34.5244473,6.90488946,24857.60206,FR,Bretteville-sur-Laize,0.044071401,0.034237099
1641,07/05/2022,01:22:37:044016,49.00705346,-0.334050565,49.11400646,0.110770575,34.52342454,6.904684908,24856.86567,FR,Cambremer,0.037913537,0.063170575
1642,07/05/2022,01:22:42:336317,49.1289384,0.173662967,49.23371404,0.620644931,34.51438455,6.90287691,24850.35687,FR,Brionne,0.038184043,0.094455069
1643,07/05/2022,01:22:47:638171,49.2396149,0.64612091,49.34240237,1.095276219,34.52110523,6.904221046,24855.19577,FR,Oissel,0.009312372,0.001146219
1644,07/05/2022,01:22:53:336281,49.34835578,1.121610325,49.44911287,1.572823619,34.52048741,6.904097482,24854.75094,FR,La Feuillie,0.015037134,0.058193619
1645,07/05/2022,01:22:58:641789,49.46282243,1.635044961,49.5613549,2.088329293,34.51125276,6.902250552,24848.10199,FR,Crevecoeur-le-Grand,0.038645099,0.004999293
1646,07/05/2022,01:23:03:925989,49.56715681,2.115362051,49.66364455,2.570750305,34.51805795,6.903611591,24853.00173,FR,Montdidier,0.013644548,0.004080305
1647,07/05/2022,01:23:09:626930,49.66889295,2.595843714,49.76330709,3.053201662,34.51735865,6.903471729,24852.49823,FR,Eppeville,0.022617093,0.002061662
1648,07/05/2022,01:23:14:927344,49.7761929,3.116520377,49.86833072,3.575862152,34.50841635,6.901683269,24846.05977,FR,Guise,0.032219279,0.052147848
1649,07/05/2022,01:23:20:218543,49.87365817,3.602784974,49.96370432,4.064147985,34.51566883,6.903133766,24851.28156,FR,Anor,0.026285676,0.036342015
1650,07/05/2022,01:23:25:916614,49.96872099,4.090210919,50.05664302,4.553455839,34.51505045,6.903010089,24850.83632,BE,Couvin,0.003803021,0.058505839
1651,07/05/2022,01:23:31:222129,50.0685786,4.617312945,50.15417574,5.082435089,34.50598921,6.901197842,24844.31223,BE,Wellin,0.072845741,0.031694911
1652,07/05/2022,01:23:36:517698,50.15920573,5.110170352,50.24266206,5.57722406,34.51371609,6.902743219,24849.87559,BE,Erezee,0.050257936,0.01907406
1653,07/05/2022,01:23:42:242194,50.24737573,5.604001842,50.32865873,6.07282748,34.51245,6.90249,24848.964,BE,Saint-Vith,0.047198734,0.05441252
1654,07/05/2022,01:23:47:529546,50.34010023,6.139927044,50.41900083,6.61052484,34.50354941,6.900709881,24842.55557,DE,Blankenheim,0.014329172,0.03947516
1655,07/05/2022,01:23:52:829626,50.42334932,6.636874628,50.50006887,7.109278086,34.51048747,6.902097493,24847.55098,DE,Schalkenbach,6.89E-05,0.040721914
1656,07/05/2022,01:23:58:533130,50.50446607,7.136799089,50.57896879,7.610873048,34.5100287,6.90200574,24847.22066,DE,Raubach,0.004361208,0.005796952
1657,07/05/2022,01:24:03:820827,50.5891321,7.67672332,50.66121775,8.152440741,34.50155838,6.900311675,24841.12203,DE,Driedorf,0.027887754,0.030889259
1658,07/05/2022,01:24:09:106444,50.6651886,8.179102977,50.73504971,8.656504524,34.50835355,6.90167071,24846.01456,DE,Lohra,0.001719708,0.023174524
1659,07/05/2022,01:24:14:791751,50.73884867,8.682932419,50.80646014,9.161888502,34.50880869,6.901761739,24846.34226,DE,Willingshausen,0.043539857,0.038111498
1660,07/05/2022,01:24:20:094123,50.81542249,9.226649436,50.88058139,9.707089102,34.49918412,6.899836825,24839.41257,DE,Bad Hersfeld,0.00861139,0.001820898
1661,07/05/2022,01:24:25:393776,50.8843521,9.735430312,50.94724229,10.21744503,34.50718592,6.901437184,24845.17386,DE,Marksuhl,0.030572294,0.017445029
1662,07/05/2022,01:24:31:117354,50.95082564,10.24546013,51.01142241,10.72889927,34.50766356,6.901532711,24845.51776,DE,Bufleben,0.011422414,0.004430728
1663,07/05/2022,01:24:36:402608,51.01988624,10.79794458,51.0779761,11.28272552,34.49787825,6.899575651,24838.47234,DE,Schwerstedt,0.011306104,0.000604481
1664,07/05/2022,01:24:41:692846,51.08113392,11.30964963,51.13692425,11.79585118,34.50520376,6.901040752,24843.74671,DE,Naumburg,0.012945751,0.013938824
1665,07/05/2022,01:24:47:373956,51.13999254,11.82319489,51.19345951,12.31067779,34.50594171,6.901188342,24844.27803,DE,Zwenkau,0.02526049,0.019402211
1666,07/05/2022,01:24:52:678336,51.20046275,12.37614973,51.25140802,12.86480628,34.49629444,6.899258889,24837.332,DE,Mutzschen,0.010181979,0.026443718
1667,07/05/2022,01:24:57:976369,51.25435827,12.89380724,51.30296203,13.38373725,34.50346408,6.900692817,24842.49414,DE,Nunchritz,0.003032033,0.001812746
1668,07/05/2022,01:25:03:666010,51.30569979,13.41205217,51.3519449,13.9031005,34.50337973,6.900675946,24842.43341,DE,Hermsdorf,0.053525096,0.009430498
1669,07/05/2022,01:25:08:971984,51.35805601,13.96990182,51.4017473,14.46196971,34.4946167,6.898923339,24836.12402,DE,Uhyst,0.037057296,0.044030292
1670,07/05/2022,01:25:14:277609,51.40427955,14.49131722,51.44559936,14.98450351,34.50200513,6.900401026,24841.44369,PL,Przewoz,0.034930641,0.032623515
1671,07/05/2022,01:25:19:958585,51.44797703,15.01375576,51.48690857,15.50790697,34.50239439,6.900478879,24841.72396,PL,Szprotawa,0.078721432,0.028733027
1672,07/05/2022,01:25:25:261888,51.49195806,15.57424746,51.52831383,16.06923258,34.49312625,6.898625251,24835.0509,PL,Polkowice,0.024403827,0.003377416
1673,07/05/2022,01:25:30:568021,51.53039055,16.09849807,51.56435065,16.59443762,34.50068618,6.900137236,24840.49405,PL,Jemielno,0.040010651,0.05117762
1674,07/05/2022,01:25:36:281665,51.56629474,16.6238965,51.5978437,17.12063194,34.50105427,6.900210854,24840.75907,PL,Pakoslaw,0.0165363,0.06270194
1675,07/05/2022,01:25:41:583243,51.60209807,17.19055408,51.63103603,17.68794896,34.49212598,6.898425197,24834.33071,PL,Gorzyce Wielkie,0.006213968,0.04158104
1676,07/05/2022,01:25:46:891887,51.63266449,17.71718108,51.65918706,18.21537267,34.50073954,6.900147909,24840.53247,PL,Opatowek,0.080702943,0.001157332
1677,07/05/2022,01:25:52:607527,51.66070088,18.24519152,51.68479264,18.74400079,34.5008734,6.900174681,24840.62885,PL,Sieradz,0.088952643,0.013770787
1678,07/05/2022,01:25:57:914348,51.68800524,18.81438627,51.70946862,19.31365453,34.49127528,6.898255055,24833.7182,PL,Konstantynow Lodzki,0.038291375,0.011985473
1679,07/05/2022,01:26:03:210649,51.71067873,19.34351355,51.72970737,19.84340253,34.49999201,6.899998403,24839.99425,PL,Koluszki,0.00901263,0.023462531
1680,07/05/2022,01:26:08:930526,51.73072878,19.87208461,51.74731822,20.37239719,34.49922464,6.899844929,24839.44174,PL,Regnow,0.001181781,0.014712806
1681,07/05/2022,01:26:14:235093,51.74948512,20.443419,51.76343372,20.94400757,34.4904653,6.898093061,24833.13502,PL,Jasieniec,0.057606275,0.003017568
1682,07/05/2022,01:26:19:533262,51.76418861,20.97371469,51.77569101,21.47473402,34.49864538,6.899729077,24839.02468,PL,Ryczywol,0.084511009,0.052764024
1683,07/05/2022,01:26:25:221722,51.77628464,21.50367811,51.78533848,22.00495182,34.49881526,6.899763051,24839.14698,PL,Kloczew,0.063998484,0.040021816
1684,07/05/2022,01:26:30:528620,51.78638793,22.0729452,51.7928095,22.57429434,34.48998676,6.897997351,24832.79046,PL,Radzyn Podlaski,0.009479503,0.042375659
1685,07/05/2022,01:26:35:818984,51.79312004,22.60427272,51.79708687,23.1058699,34.49826379,6.899652758,24838.74993,PL,Rossosz,0.061273129,0.031530102
1686,07/05/2022,01:26:41:513874,51.79724097,23.13405752,51.79875857,23.63550877,34.48360603,6.896721206,24828.19634,PL,Slawatycze,0.035378566,0.08090877
1687,07/05/2022,01:26:46:818631,51.79878603,23.70440402,51.79766774,24.20595308,34.48996938,6.897993876,24832.77795,BY,Malaryta,0.007167745,0.131953075
1688,07/05/2022,01:26:52:117255,51.79752852,24.2357171,51.79395395,24.73731211,34.49709701,6.899419401,24837.90984,UA,Ratne,0.125653952,0.207012112
1689,07/05/2022,01:26:57:805962,51.79367611,24.76633821,51.78764927,25.26782338,34.49764706,6.899529412,24838.30588,UA,Lyubeshiv,0.022299274,0.246376621
1690,07/05/2022,01:27:03:108545,51.78665292,25.33585964,51.77799712,25.83703623,34.48971777,6.897943554,24832.59679,UA,Kuznetsovs'k,0.094667119,0.029633766
1691,07/05/2022,01:27:08:415225,51.77741487,25.86656118,51.76630597,26.36760677,34.49739026,6.899478052,24838.12099,UA,Zarichne,0.04629403,0.238586768
1692,07/05/2022,01:27:14:130413,51.76557266,26.39738648,51.75201256,26.89815792,34.49934605,6.899869211,24839.52916,BY,Stolin,0.139137435,0.052187922
1693,07/05/2022,01:27:19:430187,51.74991592,26.96869883,51.73372482,27.4689366,34.48961094,6.897922187,24832.51987,BY,Davyd-Haradok,0.322875182,0.252836602
1694,07/05/2022,01:27:24:737445,51.73270854,27.49812221,51.71407207,27.99806169,34.49838617,6.899677234,24838.83804,BY,Lyel'chytsy,0.072127925,0.330738311
1695,07/05/2022,01:27:30:454555,51.71288941,28.02782315,51.69181256,28.52727639,34.4983041,6.899660821,24838.77895,BY,Lyel'chytsy,0.094387442,0.198476391
1696,07/05/2022,01:27:35:748506,51.68864817,28.59782542,51.66495302,29.09657859,34.49055115,6.89811023,24833.19683,BY,Yel'sk,0.149146978,0.055621415
1697,07/05/2022,01:27:41:053332,51.66352863,29.12508349,51.63740278,29.62334934,34.49867257,6.899734513,24839.04425,BY,Narowlya,0.158697219,0.122949345
1698,07/05/2022,01:27:46:745544,51.63578794,29.65276151,51.60723765,30.15036537,34.49877004,6.899754007,24839.11443,BY,Brahin,0.179762345,0.117334634
1699,07/05/2022,01:27:52:033797,51.60316736,30.21816905,51.57202984,30.71488161,34.49070457,6.898140913,24833.30729,UA,Slavutich,0.05238984,0.019458386
1700,07/05/2022,01:27:57:340750,51.57021707,30.74270244,51.53666761,31.2387543,34.49888793,6.899777587,24839.19931,UA,Chernihiv,0.031157613,0.046115697
1701,07/05/2022,01:28:03:035243,51.53459974,31.26824556,51.49864393,31.76346715,34.49935059,6.899870118,24839.53242,UA,Berezna,0.072956071,0.021092851
1702,07/05/2022,01:28:08:348341,51.49354777,31.83116506,51.45502764,32.32531452,34.4914686,6.898293719,24833.85739,UA,Mena,0.066672359,0.109634515
1703,07/05/2022,01:28:13:658835,51.45260454,32.35543318,51.41168148,32.84875271,34.49996978,6.899993956,24839.97824,UA,Baturyn,0.066011484,0.029187291
1704,07/05/2022,01:28:19:360867,51.40914671,32.87841355,51.365841,33.37071767,34.49922705,6.899845411,24839.44348,UA,Krolevets',0.181909002,0.014032334
1705,07/05/2022,01:28:24:660632,51.35967246,33.43875725,51.31382728,33.92981806,34.491804,6.898360799,24834.09888,UA,Putyvl',0.023622719,0.059158062
1706,07/05/2022,01:28:29:967444,51.31108276,33.95844491,51.26286569,34.44851358,34.50018704,6.900037408,24840.13467,UA,Bilopillya,0.112705694,0.135643578
1707,07/05/2022,01:28:35:683856,51.25992731,34.47763202,51.2093546,34.96655242,34.5012893,6.90025786,24840.9283,RU,Korenevo,0.202545399,0.058552424
1708,07/05/2022,01:28:40:984558,51.20203566,35.0354929,51.14895121,35.52298884,34.49316801,6.898633602,24835.08097,RU,Belaya,0.094511211,0.193121164
1709,07/05/2022,01:28:46:287544,51.14577505,35.55149297,51.090346,36.03785103,34.50222521,6.900445043,24841.60215,RU,Ivnya,0.027406003,0.096408974
1710,07/05/2022,01:28:52:009522,51.08702515,36.06635316,51.02927583,36.55139506,34.50209982,6.900419963,24841.51187,RU,Prokhorovka,0.008134167,0.181124936
1711,07/05/2022,01:28:57:309732,51.02087962,36.62032078,50.96065337,37.10377911,34.49406443,6.898812886,24835.72639,RU,Skorodnoye,0.110356628,0.123780893
1712,07/05/2022,01:29:02:601124,50.95706564,37.131999,50.89452807,37.61416882,34.50279631,6.900559263,24842.01335,RU,Chernyanka,0.046421933,0.192761183
1713,07/05/2022,01:29:08:300693,50.89093733,37.64131668,50.82612001,38.12203157,34.50267471,6.900534943,24841.92579,RU,Novyy Oskol,0.062820014,0.258011568
1714,07/05/2022,01:29:13:603507,50.81701448,38.18820125,50.74976952,38.66720053,34.49536948,6.899073896,24836.66603,RU,Ilovka,0.044469516,0.030200533
1715,07/05/2022,01:29:18:910115,50.74573801,38.69539739,50.67621548,39.17297834,34.50462275,6.900924549,24843.32838,RU,Ostrogozhsk,0.190184522,0.097368345
1716,07/05/2022,01:29:24:625815,50.67201742,39.20131018,50.60024796,39.67729585,34.50420332,6.900840664,24843.02639,RU,Podgornoye,0.18594796,0.06090585
1717,07/05/2022,01:29:29:927063,50.58995172,39.74433102,50.51579148,40.21846276,34.49717612,6.899435224,24837.96681,RU,Pavlovsk,0.058011483,0.11040276
1718,07/05/2022,01:29:35:236664,50.51137695,40.24622121,50.43498041,40.71879869,34.50570287,6.901140573,24844.10606,RU,Kalach,0.00918041,0.307301309
1719,07/05/2022,01:29:40:949566,50.43032707,40.74712177,50.35172003,41.2180065,34.50713318,6.901426635,24845.13589,RU,Kalach,0.074079973,0.191906503
1720,07/05/2022,01:29:46:253436,50.34051099,41.28402655,50.25956533,41.75291141,34.49858324,6.899716648,24838.97993,RU,Nekhayevskiy,0.151034674,0.003188593
1721,07/05/2022,01:29:51:558143,50.25470901,41.78061584,50.1715666,42.24783728,34.50765745,6.90153149,24845.51336,RU,Alekseyevskaya,0.118033403,0.063337279
1722,07/05/2022,01:29:57:274798,50.16659311,42.27537322,50.08128879,42.74077993,34.5081594,6.901631881,24845.87477,RU,Kumylzhenskaya,0.200388788,0.150979926
1723,07/05/2022,01:30:02:558215,50.06907467,42.80638481,49.98147607,43.26970078,34.50142758,6.900285517,24841.02786,RU,Mikhaylovka,0.078523929,0.031800778
1724,07/05/2022,01:30:07:865773,49.97659363,43.29516335,49.88687499,43.75659568,34.50131029,6.900262058,24840.94341,RU,Frolovo,0.115544993,0.094375683
